Scenario_ID,Apartment_Area_m2,Rooms,Bathrooms,Master_Bathrooms,Balconies,Receptions,Finishing_Level,Reception_Area_m2,Bedroom_Area_m2,Paintable_Area_m2,Paints_Quality,Electrical_Basic_Quality,Flooring_Quality,Sanitary_Quality,Doors_Quality,Ceilings_Quality,Electrical_Finishing_Quality,Plumbing_Quality,Include_Reception_Ceiling_Upgrade,Include_Reception_Chandelier,Include_Master_Bathroom_Upgrade,Plumbing_System,Ceilings_Cost,Doors_Cost,Electrical_Basic_Cost,Electrical_Finishing_Cost,Flooring_Cost,Paints_Cost,Plumbing_Cost,Sanitary_Cost,Labor_Cost,Auxiliary_Cost,Total_Finishing_Cost_EGP
S001002,120.9,3,2,1,3,1,Low,42.3,78.6,362.7,Low,Medium,Low,Low,Low,Low,Low,Medium,False,True,False,PVC Pipes,9697.187500000002,35127.0,33339.813,3935.0,45362.7,1566.8639999999998,1700.0,17400.0,55510.5,24348.5,227987.56
S001003,81.5,2,1,1,0,1,Medium,28.5,53.0,244.5,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,False,True,True,PVC Pipes,5376.736111111111,20358.0,22940.47,4844.0,35570.5,7799.550000000001,780.0,15909.0,30512.5,17277.5,161368.26
S001004,90.8,2,1,1,0,1,High,31.8,59.0,272.4,High,Medium,High,Medium,Medium,Medium,High,High,True,True,True,PVC Pipes,31063.333333333336,20403.0,24869.663999999997,5913.0,38256.4,9588.48,880.0,16052.0,33070.0,18998.0,199093.88
S001005,113.0,3,2,1,2,1,Low,39.6,73.4,339.0,Low,Low,Low,Medium,Low,Medium,Medium,Low,False,False,False,PPR Pipes,10005.208333333334,30706.0,29804.689999999995,3564.0,37528.0,1830.6,2580.0,17872.0,52785.0,23045.0,209720.5
S001006,121.8,3,2,1,3,1,Medium,42.6,79.2,365.4,Medium,Medium,High,Medium,High,Medium,Medium,Medium,True,True,True,PVC Pipes,45651.25,51519.0,34998.36,5380.0,46594.2,11736.648000000001,1500.0,25522.0,47295.0,26933.0,297129.46
S001007,142.7,4,1,1,3,1,Low,49.9,92.8,428.1,Low,Medium,Medium,Medium,Low,Low,Medium,Medium,False,False,False,PVC Pipes,10157.465277777777,38294.0,41198.273,4288.0,61218.6,2143.613454545455,830.0,8568.0,59731.5,25745.5,252174.95
S001008,98.0,2,1,1,2,1,Medium,34.3,63.7,294.0,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,False,True,True,PVC Pipes,9357.638888888889,32424.0,27577.739999999998,5026.0,39969.3,8473.080000000002,780.0,12515.0,35050.0,20330.0,191502.76
S001009,118.7,3,2,1,1,1,High,41.5,77.2,356.1,High,High,High,Medium,High,High,High,High,True,True,True,PVC Pipes,47235.79861111112,33289.0,34608.668999999994,6282.0,52543.7,12769.746000000003,1940.0,24210.0,46442.5,26359.5,285680.91
S001010,133.9,3,1,1,1,1,Medium,46.9,87.0,401.7,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,True,False,True,PVC Pipes,45607.36111111111,33272.0,36505.796,1800.0,64051.0,9279.269999999999,820.0,20130.0,46122.5,26971.5,284559.43
S001011,117.6,3,2,1,0,1,Medium,41.2,76.4,352.8,Low,Medium,Low,Medium,Medium,Low,Medium,Medium,False,False,False,PVC Pipes,9269.166666666668,26006.0,32144.208,3540.0,44966.0,1731.9272727272728,1660.0,18016.0,46140.0,26156.0,209629.3
S001012,118.4,3,2,1,1,1,Medium,41.4,77.0,355.2,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,False,True,True,PVC Pipes,11511.111111111111,33060.0,33100.48,5531.0,55840.0,10236.864000000001,1420.0,21166.0,46360.0,26304.0,244529.46
S001013,105.5,3,1,1,1,1,Medium,36.9,68.6,316.5,Medium,Medium,Medium,High,High,Low,High,Medium,True,True,False,PVC Pipes,30762.256944444445,35874.0,29454.050000000003,6821.0,43567.399999999994,9678.570000000002,730.0,11444.0,38312.5,21717.5,228361.28
S001014,209.1,5,2,1,1,1,Medium,73.2,135.9,627.3,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,True,False,False,PVC Pipes,94646.77083333334,43645.0,59258.916999999994,2448.0,74560.5,13248.576000000001,1460.0,14582.0,73702.5,43083.5,420635.76
S001015,74.5,2,1,1,1,1,Low,26.1,48.4,223.5,Low,Low,Low,Low,Medium,Low,Low,Medium,False,True,True,PVC Pipes,5742.708333333334,26926.0,19604.16,2931.0,27337.1,1228.8436363636365,830.0,12175.0,33802.5,14492.5,145069.81
S001016,79.2,2,1,1,1,1,Low,27.7,51.5,237.6,Low,Low,Medium,Low,Low,Low,Medium,Low,False,False,False,PPR Pipes,5252.500000000001,22957.0,20905.672,2832.0,27868.5,933.12,1200.0,8172.0,35424.0,15268.0,140812.79
S001017,120.0,3,1,1,2,1,High,42.0,78.0,360.0,High,High,Medium,High,High,High,Medium,High,True,True,True,PVC Pipes,51733.33333333334,43259.0,36280.8,5734.0,39156.0,13622.400000000003,870.0,20752.0,42300.0,24400.0,278107.53
S001018,161.5,4,2,1,2,1,Medium,56.5,105.0,484.5,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,False,True,True,PVC Pipes,15364.930555555557,43192.0,45821.215000000004,6072.0,56397.0,10019.460000000001,1560.0,27511.0,59412.5,34277.5,299627.61
S001019,50.0,1,1,1,0,1,Low,17.5,32.5,150.0,Low,Low,Low,Low,Low,Low,Low,Medium,False,True,False,PVC Pipes,3767.361111111111,14240.0,12436.0,2732.0,24627.5,515.4545454545454,820.0,7945.0,24150.0,10450.0,101683.32
S001020,117.2,3,2,1,2,1,Medium,41.0,76.2,351.6,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,True,True,False,PVC Pipes,39980.00000000001,32081.0,32636.14,6170.0,54615.2,8586.072,1720.0,16832.0,46030.0,26082.0,264732.41
S001021,169.5,4,1,1,2,1,Medium,59.3,110.2,508.5,Medium,Medium,Low,Low,Medium,Medium,High,High,True,True,False,PVC Pipes,56682.534722222226,45834.0,46640.695,6867.0,64971.8,10180.17,970.0,7606.0,57112.5,33557.5,330422.2
S001022,115.5,3,2,1,1,1,Low,40.4,75.1,346.5,Medium,Medium,Low,Low,Medium,Low,Low,Low,False,False,False,PPR Pipes,8582.291666666668,31950.0,32216.655,2216.0,41613.399999999994,1939.14,2280.0,13288.0,53647.5,23457.5,211190.49
S001023,197.3,5,3,1,1,1,Medium,69.1,128.2,591.9,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,False,False,True,PPR Pipes,17126.736111111113,44525.0,55637.314000000006,4988.0,66310.0,2033.9836363636366,3960.0,32508.0,74957.5,43100.5,345147.03
S001024,121.9,3,1,1,3,1,Low,42.7,79.2,365.7,Low,Medium,Low,Low,Low,Low,Low,Medium,False,False,False,PVC Pipes,9565.76388888889,37929.0,34302.387,1684.0,57334.600000000006,1400.2985454545455,780.0,7326.0,51355.5,22313.5,223991.05
S001025,118.5,3,2,1,2,1,High,41.5,77.0,355.5,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,False,True,True,PVC Pipes,9875.0,37297.0,33738.945,5734.0,49041.5,8759.52,1580.0,20955.0,46387.5,26322.5,239690.96
S001026,72.6,2,1,1,0,1,Medium,25.4,47.2,217.8,Low,Medium,High,Medium,Medium,Medium,Medium,High,False,True,True,PVC Pipes,6655.0,21096.0,20798.552,4401.0,29671.2,1069.2,930.0,16076.0,28065.0,15631.0,144392.95
S001027,159.6,4,1,1,2,1,High,55.9,103.7,478.8,Medium,High,High,High,Medium,High,High,High,True,True,False,PVC Pipes,63084.86111111111,47245.0,46177.916,7066.0,70585.9,12218.976000000002,990.0,11093.0,54390.0,31726.0,344577.65
S001028,131.9,3,2,1,1,1,Medium,46.2,85.7,395.7,Medium,Low,Medium,Medium,Medium,Low,Medium,Medium,True,True,False,PVC Pipes,36365.90277777778,33020.0,35089.338,4854.0,55721.3,10881.75,1620.0,18686.0,50072.5,28801.5,275112.29
S001029,107.4,3,1,1,0,1,High,37.6,69.8,322.2,Medium,High,High,High,High,Medium,High,Medium,True,True,True,PVC Pipes,36992.98611111112,26380.0,31566.15,6180.0,39661.0,7442.82,840.0,19713.0,38835.0,22069.0,229679.96
S001030,115.5,3,2,1,1,1,Medium,40.4,75.1,346.5,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,True,True,True,PVC Pipes,38618.784722222226,32453.0,32561.940000000002,5325.0,38955.399999999994,1190.7,1740.0,21973.0,45562.5,25767.5,244147.82
S001031,103.4,3,1,1,3,1,Low,36.2,67.2,310.2,Medium,Low,Low,Low,Low,Low,Medium,Low,True,True,False,PPR Pipes,25747.43055555556,34071.0,28184.270000000004,4897.0,34839.4,7711.572,1080.0,7129.0,44973.0,19261.0,207893.67
S001032,131.3,3,2,1,1,1,High,46.0,85.3,393.9,Medium,High,High,High,High,High,High,High,True,True,True,PVC Pipes,54783.05555555556,35843.0,36588.836,6812.0,40372.2,11178.882,1980.0,29359.0,49907.5,28690.5,295514.97
S001033,118.9,3,2,1,1,1,High,41.6,77.3,356.7,High,High,High,High,Medium,High,Medium,High,True,True,True,PVC Pipes,48266.14583333334,33705.0,33567.948000000004,4995.0,58107.2,12869.736,1920.0,30532.0,46497.5,26396.5,296857.03
S001034,149.8,4,1,1,2,1,High,52.4,97.4,449.4,High,Medium,High,High,High,High,Medium,Medium,True,True,True,PVC Pipes,65103.125,44334.0,42760.55,6071.0,79159.0,16313.220000000001,750.0,19287.0,51695.0,29913.0,355385.9
S001035,121.1,3,1,1,1,1,High,42.4,78.7,363.3,High,High,High,High,Medium,High,High,High,True,True,True,PVC Pipes,51801.11111111111,33166.0,35936.873999999996,5917.0,53981.2,15185.940000000002,930.0,21049.0,42602.5,24603.5,285173.13
S001036,105.6,3,2,1,2,1,Medium,37.0,68.6,316.8,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,39155.0,40131.0,29737.343999999997,4793.0,49750.0,8084.736,1680.0,24339.0,42840.0,23936.0,264446.08
S001037,72.6,2,1,1,0,1,Medium,25.4,47.2,217.8,Low,Medium,Medium,Medium,Low,Medium,Medium,Medium,True,True,True,PVC Pipes,25241.25,20135.0,20072.228,4147.0,31494.2,748.44,720.0,15074.0,28065.0,15631.0,161328.12
S001038,102.5,3,2,1,0,1,High,35.9,66.6,307.5,Medium,High,High,High,High,High,Medium,High,True,True,True,PVC Pipes,41021.18055555556,30066.0,29665.05,4788.0,34554.2,8862.150000000001,1980.0,29317.0,41987.5,23362.5,245603.58
S001039,107.2,3,2,1,1,1,Low,37.5,69.7,321.6,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,False,False,False,PVC Pipes,8188.888888888889,32890.0,30517.6,2768.0,54693.8,7428.960000000001,1460.0,16058.0,50784.0,22088.0,226877.25
S001040,101.3,2,1,1,2,1,High,35.5,65.8,303.9,High,High,Medium,High,Medium,High,Medium,High,True,True,True,PVC Pipes,43826.11111111112,32752.0,29467.453,4543.0,49116.399999999994,11031.570000000002,970.0,18869.0,35957.5,20940.5,247473.53
S001041,76.2,2,1,1,1,1,High,26.7,49.5,228.6,High,High,High,High,High,High,High,High,True,True,True,PVC Pipes,28884.583333333336,27834.0,22425.566000000003,5109.0,36966.899999999994,8599.932,970.0,20124.0,29055.0,16297.0,196265.98
S001042,125.6,3,2,1,2,1,Medium,44.0,81.6,376.8,Medium,Medium,High,Medium,High,Medium,Medium,Medium,False,False,True,PVC Pipes,11993.055555555557,45554.0,35315.528,3564.0,58860.0,2182.6996363636363,1500.0,25347.0,48340.0,27636.0,260292.28
S001043,110.0,3,2,1,0,1,Medium,38.5,71.5,330.0,Low,Medium,High,Medium,Medium,Medium,Medium,Low,False,True,False,PPR Pipes,10121.527777777777,25873.0,31064.7,5284.0,42762.5,1652.4000000000003,1980.0,18912.0,44050.0,24750.0,206450.13
S001044,129.1,3,2,1,2,1,Medium,45.2,83.9,387.3,Medium,Low,Medium,Medium,Medium,High,Medium,Medium,False,False,True,PVC Pipes,12999.652777777777,39745.0,34739.311,3548.0,49396.3,11417.604000000001,1520.0,21591.0,49302.5,28283.5,252542.87
S001045,50.0,1,1,1,0,1,High,17.5,32.5,150.0,High,High,High,High,High,High,High,High,True,False,False,PVC Pipes,21381.944444444445,15761.0,14461.0,2140.0,20147.5,5379.0,870.0,11470.0,20650.0,11450.0,123710.44
S001046,85.5,2,1,1,1,1,Low,29.9,55.6,256.5,Medium,Low,Low,Low,Low,Low,Low,Medium,False,False,False,PVC Pipes,6590.625,22666.0,22274.345,2048.0,35155.7,8238.78,800.0,8264.0,37597.5,16307.5,159942.45
S001047,85.6,2,1,1,1,1,Medium,30.0,55.6,256.8,High,Medium,Low,Medium,Medium,High,Low,High,False,False,False,PVC Pipes,8708.611111111111,26297.0,23709.176,1832.0,35227.6,9265.344000000001,1000.0,9169.0,31640.0,18036.0,164884.73
S001048,187.9,4,2,1,2,2,Medium,65.8,122.1,563.7,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,True,False,True,PVC Pipes,63363.333333333336,43619.0,50939.748999999996,2976.0,88544.1,3210.015272727273,1700.0,24904.0,67872.5,39161.5,386290.2
S001049,167.6,4,1,1,0,1,High,58.7,108.9,502.8,Medium,High,Medium,High,High,High,High,High,True,True,False,PVC Pipes,67818.88888888889,34916.0,47940.736000000004,7647.0,70758.90000000001,2863.2174545454545,930.0,11986.0,56590.0,33206.0,334656.74
S001050,77.9,2,1,1,0,1,Medium,27.3,50.6,233.7,Medium,Medium,High,Medium,Medium,Low,Medium,Medium,False,False,False,PVC Pipes,6140.034722222223,20876.0,22095.232000000004,2856.0,30364.4,6580.992,780.0,8364.0,29522.5,16611.5,144190.66
S001051,128.2,3,1,1,2,1,Medium,44.9,83.3,384.6,Medium,Medium,High,Medium,Medium,High,Medium,Medium,False,True,False,PVC Pipes,15446.319444444443,38700.0,35001.973999999995,4824.0,53926.299999999996,11761.068000000001,830.0,9763.0,44555.0,25917.0,240724.66
S001052,110.7,2,1,1,0,1,Low,38.7,72.0,332.1,Low,Medium,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,7533.75,18428.0,30405.518,1312.0,53257.5,1434.6720000000003,1200.0,7897.0,46291.5,20465.5,188225.44
S001053,65.4,2,1,1,0,1,Medium,22.9,42.5,196.2,Medium,Low,High,Medium,Medium,High,Medium,High,False,True,False,PVC Pipes,7561.875000000001,20766.0,17043.762000000002,4350.0,31330.8,5654.484,890.0,10320.0,26085.0,14299.0,138300.92
S001054,74.9,2,1,1,2,1,High,26.2,48.7,224.7,High,Medium,High,High,High,Medium,High,High,True,True,True,PVC Pipes,26338.819444444445,36099.0,20462.716,5978.0,35148.3,9392.460000000001,930.0,20597.0,28697.5,16056.5,199700.3
S001055,82.2,2,1,1,0,1,Medium,28.8,53.4,246.6,Medium,Low,Medium,Medium,Medium,Low,Medium,Low,True,True,True,PPR Pipes,21370.208333333336,20605.0,21267.754,4279.0,25113.6,6130.476,1320.0,16227.0,30705.0,17407.0,164425.04
S001056,115.0,3,1,1,1,1,Medium,40.2,74.8,345.0,Low,Medium,Medium,Low,Medium,Medium,Medium,High,True,False,False,PVC Pipes,39797.63888888889,34017.0,33134.85,3572.0,41638.4,1321.0363636363636,1010.0,8065.0,40925.0,23475.0,226955.93
S001057,156.0,4,2,1,3,1,Medium,54.6,101.4,468.0,Medium,Medium,Low,Medium,High,Medium,Medium,High,False,True,True,PVC Pipes,15437.500000000002,53410.0,43113.2,5768.0,66058.2,11840.400000000001,1780.0,26505.0,57900.0,33260.0,315072.3
S001058,69.3,2,1,1,1,1,Medium,24.3,45.0,207.9,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,True,True,False,PVC Pipes,23671.875,26511.0,17594.693999999996,4324.0,27745.2,6723.486000000001,770.0,8924.0,27157.5,15020.5,158442.26
S001059,136.8,3,1,1,0,1,Medium,47.9,88.9,410.4,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,True,False,False,PVC Pipes,45233.33333333333,26728.0,37457.976,3548.0,54658.2,10112.256,830.0,10437.0,46920.0,27508.0,263432.77
S001060,102.9,3,2,1,1,1,High,36.0,66.9,308.7,High,High,Medium,High,High,Medium,Medium,Medium,False,True,True,PVC Pipes,9468.229166666668,32827.0,30281.418000000005,5269.0,30892.800000000003,12903.66,1560.0,32137.0,42097.5,23436.5,220873.11
S001061,197.6,5,2,1,2,1,Medium,69.2,128.4,592.8,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,False,False,False,PVC Pipes,17907.5,37783.0,53085.992,4988.0,76878.4,13693.68,1600.0,16118.0,70540.0,40956.0,333550.57
S001062,132.5,3,1,1,1,1,Medium,46.4,86.1,397.5,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,False,False,False,PVC Pipes,12007.8125,32520.0,36965.274999999994,3556.0,60304.0,12505.350000000002,970.0,6044.0,45737.5,26712.5,237322.44
S001063,84.6,2,1,1,1,1,Medium,29.6,55.0,253.8,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,True,False,False,PVC Pipes,27482.43055555556,26322.0,23118.737999999998,2856.0,24193.2,10664.676,770.0,7283.0,31365.0,17851.0,171906.04
S001064,108.2,3,2,1,3,1,High,37.9,70.3,324.6,Medium,High,Medium,Medium,High,Medium,Medium,Medium,False,True,True,PVC Pipes,10444.305555555557,47287.0,29699.300000000003,5115.0,54513.5,9926.268,1600.0,25829.0,43555.0,24417.0,252386.37
S001065,68.8,2,1,1,0,1,Low,24.1,44.7,206.4,Medium,Low,Low,Medium,Low,Low,Medium,Low,False,False,False,PPR Pipes,4371.666666666667,16331.0,18366.847999999998,2840.0,33794.2,4404.576,930.0,7539.0,31836.0,13552.0,133965.29
S001066,197.2,5,3,1,1,1,Low,69.0,128.2,591.6,Low,Medium,Low,Low,Medium,Low,Low,Low,False,False,False,PPR Pipes,15474.72222222222,44381.0,55179.924,2176.0,79532.6,2788.049454545455,3060.0,18150.0,88734.0,39138.0,348614.3
S001067,110.9,3,1,1,2,1,Medium,38.8,72.1,332.7,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,False,False,False,PVC Pipes,8702.569444444445,37826.0,30844.965000000004,3564.0,52949.49999999999,7685.37,740.0,10280.0,39797.5,22716.5,215106.4
S001068,122.5,3,2,1,1,1,High,42.9,79.6,367.5,High,High,Medium,High,High,High,High,High,True,True,False,PVC Pipes,54169.618055555555,36236.0,35706.975,6994.0,39565.8,16655.100000000002,1880.0,20142.0,47487.5,27062.5,285899.49
S001069,50.0,1,1,1,1,1,Medium,17.5,32.5,150.0,Medium,Medium,Medium,High,Medium,Medium,Low,Low,True,True,True,PPR Pipes,17454.86111111111,21864.0,13892.5,2740.0,23932.5,3531.0,1230.0,22350.0,20650.0,11450.0,139094.86
S001070,129.8,3,1,1,0,1,Medium,45.4,84.4,389.4,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,False,True,False,PVC Pipes,11763.125000000002,25798.0,35087.768000000004,4804.0,52767.2,11907.852,790.0,8769.0,44995.0,26213.0,222894.95
S001071,161.4,4,1,1,0,1,Medium,56.5,104.9,484.2,Medium,Medium,Low,Medium,Medium,Medium,Medium,Low,False,False,True,PPR Pipes,15971.875000000002,31368.0,44905.596,4272.0,48326.8,15659.028,900.0,16480.0,54885.0,32059.0,264827.3
S001072,122.3,3,1,1,2,1,Low,42.8,79.5,366.9,Medium,Low,Low,Low,Low,Medium,Low,Medium,False,False,False,PVC Pipes,10616.319444444445,30448.0,32075.814,1928.0,36211.399999999994,8475.390000000001,820.0,6340.0,51493.5,22379.5,200787.92
S001073,137.3,3,2,1,3,1,High,48.1,89.2,411.9,High,High,Medium,High,Medium,High,High,High,True,True,True,PVC Pipes,52562.534722222226,43189.0,40810.939,5885.0,49461.8,15042.588000000002,1940.0,33086.0,51557.5,29800.5,323335.86
S001074,154.7,4,2,1,1,1,Medium,54.1,100.6,464.1,Medium,Medium,Low,Medium,Medium,Medium,Low,Medium,True,False,True,PVC Pipes,55078.75000000001,36613.0,42283.22099999999,3224.0,51657.2,14804.79,1660.0,23191.0,57542.5,33019.5,319073.96
S001075,151.3,4,1,1,3,1,Medium,53.0,98.3,453.9,High,High,Medium,High,Medium,Medium,Medium,Medium,True,True,True,PVC Pipes,48446.25000000001,49197.0,43630.988000000005,5651.0,50609.3,14778.984,720.0,18421.0,52107.5,30190.5,313752.52
S001076,78.4,2,1,1,1,1,High,27.4,51.0,235.2,Medium,High,High,High,High,High,High,Medium,True,True,True,PVC Pipes,32947.22222222222,26182.0,22358.016,5389.0,27322.6,7399.392000000001,740.0,19263.0,29660.0,16704.0,187965.23
S001077,117.7,3,2,1,0,1,Medium,41.2,76.5,353.1,Low,Medium,Medium,Medium,Low,Medium,Medium,Medium,True,False,True,PVC Pipes,39285.90277777778,19598.0,32078.825000000004,3572.0,46746.5,1941.4080000000004,1720.0,26553.0,46167.5,26174.5,243837.64
S001078,118.9,3,2,1,1,1,Low,41.6,77.3,356.7,Medium,Low,Low,Medium,Low,Low,Low,Low,False,False,False,PPR Pipes,9082.63888888889,28140.0,30261.182,1756.0,43336.2,8004.348,2040.0,20786.0,54820.5,24018.5,222245.37
S001079,110.0,3,2,1,1,1,Low,38.5,71.5,330.0,Low,Low,Medium,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,8593.75,24792.0,28664.399999999998,2120.0,38566.0,1198.8000000000002,2580.0,12508.0,51750.0,22550.0,193322.95
S001080,60.7,2,1,1,1,1,Low,21.2,39.5,182.1,Low,Low,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,4320.659722222223,24734.0,16447.094,1520.0,26489.1,893.9454545454545,900.0,6365.0,29041.5,12215.5,122926.8
S001081,78.3,2,1,1,0,1,High,27.4,50.9,234.9,High,High,Medium,High,High,High,High,High,True,True,True,PVC Pipes,33941.5625,22221.0,22905.981,5303.0,31366.199999999997,9147.006000000001,970.0,19143.0,29632.5,16685.5,191315.75
S001082,164.3,4,2,1,2,1,High,57.5,106.8,492.9,High,High,High,High,Medium,High,High,High,True,True,True,PVC Pipes,71454.54861111112,45910.0,48309.35400000001,7315.0,68575.4,16048.824000000002,1980.0,31930.0,60182.5,34795.5,386501.13
S001083,161.6,4,1,1,1,1,Medium,56.6,105.0,484.8,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,True,False,False,PPR Pipes,52647.77777777778,38404.0,45542.128,4288.0,61265.8,10878.912000000002,960.0,7045.0,54940.0,32096.0,308067.62
S001084,174.4,4,2,1,3,1,High,61.0,113.4,523.2,High,Medium,High,High,High,High,High,High,True,True,True,PVC Pipes,68346.11111111111,57292.0,47878.54400000001,6663.0,67354.0,19797.888000000003,2020.0,29271.0,62960.0,36664.0,398246.54
S001085,223.5,5,3,1,3,1,Low,78.2,145.3,670.5,Low,Medium,Medium,Medium,Low,Medium,Low,Low,False,False,False,PPR Pipes,20099.479166666668,41060.0,63436.47,2896.0,93340.30000000002,2567.405454545455,3240.0,27024.0,97807.5,43477.5,394948.65
S001086,129.1,3,2,1,1,1,Low,45.2,83.9,387.3,Low,Low,Medium,Medium,Low,Medium,Low,Low,False,False,False,PPR Pipes,12147.951388888889,29474.0,33267.933,2280.0,50528.100000000006,1863.2650909090912,1860.0,15934.0,58339.5,25701.5,231396.25
S001087,176.6,4,2,1,2,1,Low,61.8,114.8,529.8,Medium,Low,Low,Low,Medium,Medium,Low,Medium,False,False,False,PVC Pipes,17230.763888888887,42460.0,45466.168,2216.0,89751.79999999999,16201.284,1520.0,17162.0,75927.0,33539.0,341474.02
S001088,169.2,4,1,1,3,1,High,59.2,110.0,507.6,High,High,High,High,Medium,High,High,High,True,True,True,PVC Pipes,69765.41666666667,51795.0,49123.659999999996,6967.0,53300.0,21552.696,1000.0,20048.0,57030.0,33502.0,364083.77
S001089,140.5,3,2,1,0,1,Low,49.2,91.3,421.5,Low,Low,Low,Low,Low,Low,Medium,Low,False,False,False,PPR Pipes,9854.513888888889,22517.0,36785.72,3564.0,50378.0,2317.4836363636364,2460.0,12912.0,62272.5,27582.5,230643.72
S001090,142.2,3,1,1,2,1,Low,49.8,92.4,426.6,Low,Low,Low,Low,Low,Low,Low,Low,False,False,False,PPR Pipes,11553.75,29631.0,38734.577999999994,3024.0,45464.4,1801.0276363636367,960.0,7822.0,58359.0,25663.0,223012.76
S001091,96.4,2,1,1,1,1,Low,33.7,62.7,289.2,Medium,Medium,Low,Low,Low,Medium,Low,Low,False,False,False,PPR Pipes,8200.694444444445,23451.0,26952.02,2080.0,43755.8,1618.4683636363638,1110.0,7891.0,41358.0,18106.0,174522.98
S001092,128.5,3,2,1,2,1,Medium,45.0,83.5,385.5,High,High,Medium,Medium,Medium,Medium,Low,High,False,True,True,PVC Pipes,12537.673611111111,38234.0,37379.055,3452.0,53038.0,13993.65,1780.0,23224.0,49137.5,28172.5,260948.38
S001093,82.5,2,1,1,0,1,Medium,28.9,53.6,247.5,Low,High,Medium,Medium,Low,Medium,Medium,Medium,True,True,True,PVC Pipes,28148.61111111111,17960.0,25058.7,4675.0,41325.2,1360.8,840.0,15537.0,30787.5,17462.5,183155.31
S001094,84.5,2,1,1,0,1,Low,29.6,54.9,253.5,Low,Medium,Medium,Low,Low,Medium,Medium,Low,False,False,False,PVC Pipes,7481.770833333334,19510.0,23580.135,2848.0,30977.0,1144.898181818182,710.0,6575.0,37252.5,16142.5,146221.8
S001095,115.9,3,1,1,1,1,High,40.6,75.3,347.7,High,High,High,High,High,High,High,High,True,True,False,PVC Pipes,50240.48611111111,32411.0,34152.468,6677.0,37025.6,11933.064,940.0,11416.0,41172.5,23641.5,249609.62
S001096,127.5,3,1,1,0,1,High,44.6,82.9,382.5,Medium,High,High,High,High,Medium,High,High,True,False,True,PVC Pipes,44252.083333333336,27737.0,37678.35,3556.0,42754.4,12033.45,900.0,19961.0,44362.5,25787.5,259022.28
S001097,76.4,2,1,1,0,1,Low,26.7,49.7,229.2,Low,Medium,Low,Medium,Low,Low,Medium,Low,False,False,False,PPR Pipes,4854.583333333334,18319.0,21555.168,2824.0,29551.0,945.1374545454545,1170.0,9671.0,34458.0,14806.0,138153.89
S001098,157.7,4,2,1,3,1,High,55.2,102.5,473.1,High,Medium,High,Medium,High,Medium,High,High,True,True,False,PVC Pipes,52438.61111111112,54335.0,42657.853,6784.0,72450.0,17798.022000000004,1900.0,16816.0,58367.5,33574.5,357121.49
