Product_ID,Finishing_Category,Category,Subcategory,Product_Name,Brand,Material,Product_Type,Quality_Level,Quality_Score,Grade,Quality_Price_Band,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional,Application,Specification,Ceiling_Type,Coats,Component,Coverage_m2,Coverage_m2_per_L,Door_Category,Door_Type,Electrical_Category,Finish,Floor_Type,Paint_Category,Paint_Type,Plumbing_Category,Power_W,Price_Outlier,Size,Size_cm,Source_File,Waste_Factor
P001980,Doors,Doors,Interior,Interior MDF Door,DoorTech,MDF,,Medium,7.2,Not Applicable,Medium: 5307 - 9745,5664,Piece,Per_Room,1.0,Bedroom,False,Bedroom,,,,,,,Interior,Solid,,,,,,,,False,90x210 cm,,doors.csv,
P001981,Doors,Doors,Entrance,Armored Security Door,Security Doors,Steel,,High,8.9,Not Applicable,High: > 9745,13673,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P001982,Doors,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Aluminum,,Low,7.4,Not Applicable,Low: <= 5307,4584,Piece,Per_Balcony,1.0,Balcony,False,Balcony,,,,,,,Balcony,Sliding,,,,,,,,False,180x220 cm,,doors.csv,
P001983,Doors,Doors,Entrance,Armored Security Door,AluDoor,Steel,,High,8.9,Not Applicable,High: > 9745,10206,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P001984,Doors,Doors,Interior,Interior MDF Door,DoorTech,MDF,,Low,7.2,Not Applicable,Low: <= 5307,4173,Piece,Per_Room,1.0,Bedroom,False,Bedroom,,,,,,,Interior,Solid,,,,,,,,False,90x210 cm,,doors.csv,
P001985,Doors,Doors,Entrance,Armored Security Door,DoorTech,Steel,,High,8.9,Not Applicable,High: > 9745,14384,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P001986,Doors,Doors,Interior,Interior MDF Door,WPC Brand,MDF,,Low,7.2,Not Applicable,Low: <= 5307,3708,Piece,Per_Room,1.0,Bedroom,False,Bedroom,,,,,,,Interior,Solid,,,,,,,,False,90x210 cm,,doors.csv,
P001987,Doors,Doors,Entrance,Armored Security Door,AluDoor,Steel,,High,8.9,Not Applicable,High: > 9745,12579,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P001988,Doors,Doors,Entrance,Armored Security Door,Security Doors,Steel,,High,8.9,Not Applicable,High: > 9745,10103,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P001989,Doors,Doors,Entrance,Armored Security Door,WPC Brand,Steel,,High,8.9,Not Applicable,High: > 9745,13177,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P001990,Doors,Doors,Entrance,Armored Security Door,AluDoor,Steel,,High,8.9,Not Applicable,High: > 9745,11492,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P001991,Doors,Doors,Interior,Interior MDF Door,AluDoor,MDF,,Low,7.2,Not Applicable,Low: <= 5307,3276,Piece,Per_Room,1.0,Bedroom,False,Bedroom,,,,,,,Interior,Solid,,,,,,,,False,90x210 cm,,doors.csv,
P001992,Doors,Doors,Entrance,Armored Security Door,WPC Brand,Steel,,High,8.9,Not Applicable,High: > 9745,9794,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P001993,Doors,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Aluminum,,Medium,7.4,Not Applicable,Medium: 5307 - 9745,7311,Piece,Per_Balcony,1.0,Balcony,False,Balcony,,,,,,,Balcony,Sliding,,,,,,,,False,180x220 cm,,doors.csv,
P001994,Doors,Doors,Interior,Interior MDF Door,WoodCraft,MDF,,Medium,7.2,Not Applicable,Medium: 5307 - 9745,5778,Piece,Per_Room,1.0,Bedroom,False,Bedroom,,,,,,,Interior,Solid,,,,,,,,False,90x210 cm,,doors.csv,
P001995,Doors,Doors,Balcony,Aluminum Balcony Door,AluDoor,Aluminum,,Medium,7.4,Not Applicable,Medium: 5307 - 9745,5890,Piece,Per_Balcony,1.0,Balcony,False,Balcony,,,,,,,Balcony,Sliding,,,,,,,,False,180x220 cm,,doors.csv,
P001996,Doors,Doors,Balcony,Aluminum Balcony Door,AluDoor,Aluminum,,Low,7.4,Not Applicable,Low: <= 5307,5250,Piece,Per_Balcony,1.0,Balcony,False,Balcony,,,,,,,Balcony,Sliding,,,,,,,,False,180x220 cm,,doors.csv,
P001997,Doors,Doors,Interior,Interior MDF Door,DoorTech,MDF,,Low,7.2,Not Applicable,Low: <= 5307,3346,Piece,Per_Room,1.0,Bedroom,False,Bedroom,,,,,,,Interior,Solid,,,,,,,,False,90x210 cm,,doors.csv,
P001998,Doors,Doors,Entrance,Armored Security Door,Security Doors,Steel,,High,8.9,Not Applicable,High: > 9745,14197,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P001999,Doors,Doors,Interior,Interior MDF Door,WoodCraft,MDF,,Low,7.2,Not Applicable,Low: <= 5307,3760,Piece,Per_Room,1.0,Bedroom,False,Bedroom,,,,,,,Interior,Solid,,,,,,,,False,90x210 cm,,doors.csv,
P002000,Doors,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Aluminum,,Medium,7.4,Not Applicable,Medium: 5307 - 9745,6880,Piece,Per_Balcony,1.0,Balcony,False,Balcony,,,,,,,Balcony,Sliding,,,,,,,,False,180x220 cm,,doors.csv,
P002001,Doors,Doors,Entrance,Armored Security Door,AluDoor,Steel,,High,8.9,Not Applicable,High: > 9745,10898,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P002002,Doors,Doors,Entrance,Armored Security Door,WPC Brand,Steel,,High,8.9,Not Applicable,High: > 9745,10470,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P002003,Doors,Doors,Entrance,Armored Security Door,WoodCraft,Steel,,High,8.9,Not Applicable,High: > 9745,10346,Piece,Fixed,1.0,Apartment,False,Main Entrance,,,,,,,Entrance,Armored,,,,,,,,False,100x220 cm,,doors.csv,
P002004,Doors,Doors,Interior,Interior MDF Door,WoodCraft,MDF,,Low,7.2,Not Applicable,Low: <= 5307,4512,Piece,Per_Room,1.0,Bedroom,False,Bedroom,,,,,,,Interior,Solid,,,,,,,,False,90x210 cm,,doors.csv,
P002005,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,High,8.8,Not Applicable,High: > 2775,3073,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002006,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,Low,8.7,Not Applicable,Low: <= 1966,1773,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002007,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Low,8.7,Not Applicable,Low: <= 1966,1655,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002008,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,Medium,8.7,Not Applicable,Medium: 1966 - 2775,2006,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002009,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,High,8.8,Not Applicable,High: > 2775,2847,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002010,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,High,8.8,Not Applicable,High: > 2775,2777,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002011,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Venus Electric,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2650,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002012,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,High,8.8,Not Applicable,High: > 2775,3003,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002013,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,High,8.8,Not Applicable,High: > 2775,3090,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002014,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2614,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002015,Electrical Basic,Electrical,Sockets,Double Socket,Schneider Electric,,,Low,7.4,Not Applicable,Low: <= 1966,111,Piece,Per_Room,4.0,Room,False,Rooms,16A / 2 Gang,,,,,,,,Sockets,,,,,,,True,,,electrical_basic.csv,
P002016,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1751,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002017,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,High,8.8,Not Applicable,High: > 2775,3077,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002018,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,Medium,8.7,Not Applicable,Medium: 1966 - 2775,1978,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002019,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Low,8.7,Not Applicable,Low: <= 1966,1825,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002020,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,High,8.8,Not Applicable,High: > 2775,2830,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002021,Electrical Basic,Electrical,Sockets,Double Socket,Schneider Electric,,,Low,7.4,Not Applicable,Low: <= 1966,143,Piece,Per_Room,4.0,Room,False,Rooms,16A / 2 Gang,,,,,,,,Sockets,,,,,,,True,,,electrical_basic.csv,
P002022,Electrical Basic,Electrical,Sockets,Double Socket,Venus Electric,,,Low,7.4,Not Applicable,Low: <= 1966,90,Piece,Per_Room,4.0,Room,False,Rooms,16A / 2 Gang,,,,,,,,Sockets,,,,,,,True,,,electrical_basic.csv,
P002023,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Medium,8.7,Not Applicable,Medium: 1966 - 2775,2048,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002024,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2675,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002025,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,Low,8.7,Not Applicable,Low: <= 1966,1688,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002026,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1649,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002027,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2772,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002028,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2693,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002029,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,High,8.8,Not Applicable,High: > 2775,2912,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002030,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,Medium,8.7,Not Applicable,Medium: 1966 - 2775,2173,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002031,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2606,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002032,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,High,8.8,Not Applicable,High: > 2775,2846,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002033,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,High,8.8,Not Applicable,High: > 2775,2788,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002034,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,Medium,8.7,Not Applicable,Medium: 1966 - 2775,2066,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002035,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Medium,8.7,Not Applicable,Medium: 1966 - 2775,2101,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002036,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1657,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002037,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,High,8.8,Not Applicable,High: > 2775,2813,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002038,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Venus Electric,,,High,8.8,Not Applicable,High: > 2775,3015,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002039,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2732,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002040,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,High,8.8,Not Applicable,High: > 2775,2981,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002041,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1759,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002042,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1848,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002043,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2715,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002044,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1735,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002045,Electrical Basic,Electrical,Sockets,Double Socket,Venus Electric,,,Low,7.4,Not Applicable,Low: <= 1966,149,Piece,Per_Room,4.0,Room,False,Rooms,16A / 2 Gang,,,,,,,,Sockets,,,,,,,True,,,electrical_basic.csv,
P002046,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,High,8.8,Not Applicable,High: > 2775,2872,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002047,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2727,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002048,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,High,8.8,Not Applicable,High: > 2775,2796,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002049,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,High,8.8,Not Applicable,High: > 2775,3072,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002050,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Venus Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1872,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002051,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Low,8.7,Not Applicable,Low: <= 1966,1836,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002052,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1902,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002053,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Venus Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1672,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002054,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Low,8.7,Not Applicable,Low: <= 1966,1648,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002055,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Venus Electric,,,High,8.8,Not Applicable,High: > 2775,2829,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002056,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Venus Electric,,,Medium,8.7,Not Applicable,Medium: 1966 - 2775,2067,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002057,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2726,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002058,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,Medium,8.7,Not Applicable,Medium: 1966 - 2775,2027,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002059,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,High,8.8,Not Applicable,High: > 2775,2816,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002060,Electrical Basic,Electrical,Sockets,Double Socket,Hager,,,Low,7.4,Not Applicable,Low: <= 1966,60,Piece,Per_Room,4.0,Room,False,Rooms,16A / 2 Gang,,,,,,,,Sockets,,,,,,,True,,,electrical_basic.csv,
P002061,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2668,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002062,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,High,8.8,Not Applicable,High: > 2775,3040,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002063,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,High,8.8,Not Applicable,High: > 2775,2853,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002064,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,High,8.8,Not Applicable,High: > 2775,2932,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002065,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,High,8.8,Not Applicable,High: > 2775,3081,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002066,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,High,8.8,Not Applicable,High: > 2775,2876,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002067,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,High,8.8,Not Applicable,High: > 2775,2991,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002068,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1936,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002069,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,High,8.8,Not Applicable,High: > 2775,2796,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002070,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2656,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002071,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,High,8.8,Not Applicable,High: > 2775,2825,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002072,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Venus Electric,,,Medium,8.7,Not Applicable,Medium: 1966 - 2775,2178,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002073,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Hager,,,High,8.8,Not Applicable,High: > 2775,2941,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002074,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Schneider Electric,,,Low,8.7,Not Applicable,Low: <= 1966,1715,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002075,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Venus Electric,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2607,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002076,Electrical Basic,Electrical,Wires & Cables,Copper Wire,El Sewedy Electric,,,Medium,8.8,Not Applicable,Medium: 1966 - 2775,2688,Roll,Per_Area,0.06,Sockets,False,Sockets,2.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
P002077,Electrical Basic,Electrical,Wires & Cables,Copper Wire,Legrand,,,Low,8.7,Not Applicable,Low: <= 1966,1948,Roll,Per_Area,0.05,Lighting,False,Lighting,1.5 mm² / 100m,,,,,,,,Wires & Cables,,,,,,,False,,,electrical_basic.csv,
