Product_ID,Finishing_Category,Subcategory,Product_Name,Brand,Product_Type,Material,Quality_Level,Price_EGP,Unit,Quantity_Rule,Rule_Value,Required_For,Optional
P001859,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,3974,Piece,Per_Room,1.0,Bedroom,False
P001860,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,5936,Piece,Per_Balcony,1.0,Balcony,False
P001861,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,10554,Piece,Fixed,1.0,Apartment,False
P001862,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,5519,Piece,Per_Balcony,1.0,Balcony,False
P001863,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,4523,Piece,Per_Room,1.0,Bedroom,False
P001864,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,12016,Piece,Fixed,1.0,Apartment,False
P001865,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,11224,Piece,Fixed,1.0,Apartment,False
P001866,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,4260,Piece,Per_Room,1.0,Bedroom,False
P001867,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Low,5187,Piece,Per_Balcony,1.0,Balcony,False
P001868,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Medium,5745,Piece,Per_Room,1.0,Bedroom,False
P001869,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Low,4990,Piece,Per_Balcony,1.0,Balcony,False
P001870,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Medium,5786,Piece,Per_Room,1.0,Bedroom,False
P001871,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,13930,Piece,Fixed,1.0,Apartment,False
P001872,Doors,Entrance,Armored Security Door,WoodCraft,Armored,Steel,High,12889,Piece,Fixed,1.0,Apartment,False
P001873,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Medium,5433,Piece,Per_Room,1.0,Bedroom,False
P001874,Doors,Entrance,Armored Security Door,WoodCraft,Armored,Steel,High,11745,Piece,Fixed,1.0,Apartment,False
P001875,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Low,5117,Piece,Per_Balcony,1.0,Balcony,False
P001876,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,5252,Piece,Per_Room,1.0,Bedroom,False
P001877,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,7099,Piece,Per_Balcony,1.0,Balcony,False
P001878,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,14107,Piece,Fixed,1.0,Apartment,False
P001879,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Medium,5909,Piece,Per_Balcony,1.0,Balcony,False
P001880,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,13104,Piece,Fixed,1.0,Apartment,False
P001881,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Medium,6640,Piece,Per_Balcony,1.0,Balcony,False
P001882,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,6281,Piece,Per_Balcony,1.0,Balcony,False
P001883,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,4289,Piece,Per_Room,1.0,Bedroom,False
P001884,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Medium,5488,Piece,Per_Room,1.0,Bedroom,False
P001885,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,4121,Piece,Per_Room,1.0,Bedroom,False
P001886,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,12418,Piece,Fixed,1.0,Apartment,False
P001887,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,11788,Piece,Fixed,1.0,Apartment,False
P001888,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,10170,Piece,Fixed,1.0,Apartment,False
P001889,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,13653,Piece,Fixed,1.0,Apartment,False
P001890,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,4372,Piece,Per_Room,1.0,Bedroom,False
P001891,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,5470,Piece,Per_Balcony,1.0,Balcony,False
P001892,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,9893,Piece,Fixed,1.0,Apartment,False
P001893,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,3558,Piece,Per_Room,1.0,Bedroom,False
P001894,Doors,Interior,Interior MDF Door,WoodCraft,Solid,MDF,Low,5147,Piece,Per_Room,1.0,Bedroom,False
P001895,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,5530,Piece,Per_Balcony,1.0,Balcony,False
P001896,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,14046,Piece,Fixed,1.0,Apartment,False
P001897,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Medium,5693,Piece,Per_Room,1.0,Bedroom,False
P001898,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Medium,5593,Piece,Per_Balcony,1.0,Balcony,False
P001899,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,4614,Piece,Per_Room,1.0,Bedroom,False
P001900,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,3707,Piece,Per_Room,1.0,Bedroom,False
P001901,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,14395,Piece,Fixed,1.0,Apartment,False
P001902,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,11003,Piece,Fixed,1.0,Apartment,False
P001903,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,10620,Piece,Fixed,1.0,Apartment,False
P001904,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,7024,Piece,Per_Balcony,1.0,Balcony,False
P001905,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,9907,Piece,Fixed,1.0,Apartment,False
P001906,Doors,Entrance,Armored Security Door,WoodCraft,Armored,Steel,High,9846,Piece,Fixed,1.0,Apartment,False
P001907,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,5532,Piece,Per_Balcony,1.0,Balcony,False
P001908,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,6098,Piece,Per_Balcony,1.0,Balcony,False
P001909,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,5308,Piece,Per_Balcony,1.0,Balcony,False
P001910,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,12680,Piece,Fixed,1.0,Apartment,False
P001911,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,13453,Piece,Fixed,1.0,Apartment,False
P001912,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,5290,Piece,Per_Room,1.0,Bedroom,False
P001913,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Low,5172,Piece,Per_Balcony,1.0,Balcony,False
P001914,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Medium,6624,Piece,Per_Balcony,1.0,Balcony,False
P001915,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,6421,Piece,Per_Balcony,1.0,Balcony,False
P001916,Doors,Entrance,Armored Security Door,WoodCraft,Armored,Steel,High,11493,Piece,Fixed,1.0,Apartment,False
P001917,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,7320,Piece,Per_Balcony,1.0,Balcony,False
P001918,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Medium,5454,Piece,Per_Room,1.0,Bedroom,False
P001919,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,4123,Piece,Per_Room,1.0,Bedroom,False
P001920,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,4191,Piece,Per_Room,1.0,Bedroom,False
P001921,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,11404,Piece,Fixed,1.0,Apartment,False
P001922,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,13758,Piece,Fixed,1.0,Apartment,False
P001923,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,3363,Piece,Per_Room,1.0,Bedroom,False
P001924,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Medium,5984,Piece,Per_Balcony,1.0,Balcony,False
P001925,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Medium,5445,Piece,Per_Room,1.0,Bedroom,False
P001926,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,3225,Piece,Per_Room,1.0,Bedroom,False
P001927,Doors,Interior,Interior MDF Door,WoodCraft,Solid,MDF,Low,3668,Piece,Per_Room,1.0,Bedroom,False
P001928,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,3831,Piece,Per_Room,1.0,Bedroom,False
P001929,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,6184,Piece,Per_Balcony,1.0,Balcony,False
P001930,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,10708,Piece,Fixed,1.0,Apartment,False
P001931,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,3219,Piece,Per_Room,1.0,Bedroom,False
P001932,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,14063,Piece,Fixed,1.0,Apartment,False
P001933,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,10989,Piece,Fixed,1.0,Apartment,False
P001934,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,6407,Piece,Per_Balcony,1.0,Balcony,False
P001935,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,3641,Piece,Per_Room,1.0,Bedroom,False
P001936,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,6260,Piece,Per_Balcony,1.0,Balcony,False
P001937,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,10534,Piece,Fixed,1.0,Apartment,False
P001938,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Low,4561,Piece,Per_Balcony,1.0,Balcony,False
P001939,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,6623,Piece,Per_Balcony,1.0,Balcony,False
P001940,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Medium,6901,Piece,Per_Balcony,1.0,Balcony,False
P001941,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,11977,Piece,Fixed,1.0,Apartment,False
P001942,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,6085,Piece,Per_Balcony,1.0,Balcony,False
P001943,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Low,4637,Piece,Per_Balcony,1.0,Balcony,False
P001944,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Low,5100,Piece,Per_Balcony,1.0,Balcony,False
P001945,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,3457,Piece,Per_Room,1.0,Bedroom,False
P001946,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,11940,Piece,Fixed,1.0,Apartment,False
P001947,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,10664,Piece,Fixed,1.0,Apartment,False
P001948,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,13200,Piece,Fixed,1.0,Apartment,False
P001949,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,3214,Piece,Per_Room,1.0,Bedroom,False
P001950,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Medium,5437,Piece,Per_Room,1.0,Bedroom,False
P001951,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,13180,Piece,Fixed,1.0,Apartment,False
P001952,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,6055,Piece,Per_Balcony,1.0,Balcony,False
P001953,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,4168,Piece,Per_Room,1.0,Bedroom,False
P001954,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,6204,Piece,Per_Balcony,1.0,Balcony,False
P001955,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,6533,Piece,Per_Balcony,1.0,Balcony,False
P001956,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,12493,Piece,Fixed,1.0,Apartment,False
P001957,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,3570,Piece,Per_Room,1.0,Bedroom,False
P001958,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,3391,Piece,Per_Room,1.0,Bedroom,False
P001959,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,3630,Piece,Per_Room,1.0,Bedroom,False
P001960,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,10364,Piece,Fixed,1.0,Apartment,False
P001961,Doors,Interior,Interior MDF Door,WoodCraft,Solid,MDF,Low,3487,Piece,Per_Room,1.0,Bedroom,False
P001962,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,3556,Piece,Per_Room,1.0,Bedroom,False
P001963,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,14471,Piece,Fixed,1.0,Apartment,False
P001964,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,12089,Piece,Fixed,1.0,Apartment,False
P001965,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,3918,Piece,Per_Room,1.0,Bedroom,False
P001966,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Low,4506,Piece,Per_Balcony,1.0,Balcony,False
P001967,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,14066,Piece,Fixed,1.0,Apartment,False
P001968,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Low,5188,Piece,Per_Balcony,1.0,Balcony,False
P001969,Doors,Balcony,Aluminum Balcony Door,DoorTech,Sliding,Aluminum,Medium,6923,Piece,Per_Balcony,1.0,Balcony,False
P001970,Doors,Interior,Interior MDF Door,WoodCraft,Solid,MDF,Medium,5350,Piece,Per_Room,1.0,Bedroom,False
P001971,Doors,Interior,Interior MDF Door,Security Doors,Solid,MDF,Low,4041,Piece,Per_Room,1.0,Bedroom,False
P001972,Doors,Balcony,Aluminum Balcony Door,Security Doors,Sliding,Aluminum,Medium,6937,Piece,Per_Balcony,1.0,Balcony,False
P001973,Doors,Entrance,Armored Security Door,WoodCraft,Armored,Steel,High,13799,Piece,Fixed,1.0,Apartment,False
P001974,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,11314,Piece,Fixed,1.0,Apartment,False
P001975,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Medium,6039,Piece,Per_Balcony,1.0,Balcony,False
P001976,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,14445,Piece,Fixed,1.0,Apartment,False
P001977,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,11921,Piece,Fixed,1.0,Apartment,False
P001978,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,4293,Piece,Per_Room,1.0,Bedroom,False
P001979,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,12870,Piece,Fixed,1.0,Apartment,False
P001980,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Medium,5664,Piece,Per_Room,1.0,Bedroom,False
P001981,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,13673,Piece,Fixed,1.0,Apartment,False
P001982,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Low,4584,Piece,Per_Balcony,1.0,Balcony,False
P001983,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,10206,Piece,Fixed,1.0,Apartment,False
P001984,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,4173,Piece,Per_Room,1.0,Bedroom,False
P001985,Doors,Entrance,Armored Security Door,DoorTech,Armored,Steel,High,14384,Piece,Fixed,1.0,Apartment,False
P001986,Doors,Interior,Interior MDF Door,WPC Brand,Solid,MDF,Low,3708,Piece,Per_Room,1.0,Bedroom,False
P001987,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,12579,Piece,Fixed,1.0,Apartment,False
P001988,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,10103,Piece,Fixed,1.0,Apartment,False
P001989,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,13177,Piece,Fixed,1.0,Apartment,False
P001990,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,11492,Piece,Fixed,1.0,Apartment,False
P001991,Doors,Interior,Interior MDF Door,AluDoor,Solid,MDF,Low,3276,Piece,Per_Room,1.0,Bedroom,False
P001992,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,9794,Piece,Fixed,1.0,Apartment,False
P001993,Doors,Balcony,Aluminum Balcony Door,WPC Brand,Sliding,Aluminum,Medium,7311,Piece,Per_Balcony,1.0,Balcony,False
P001994,Doors,Interior,Interior MDF Door,WoodCraft,Solid,MDF,Medium,5778,Piece,Per_Room,1.0,Bedroom,False
P001995,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Medium,5890,Piece,Per_Balcony,1.0,Balcony,False
P001996,Doors,Balcony,Aluminum Balcony Door,AluDoor,Sliding,Aluminum,Low,5250,Piece,Per_Balcony,1.0,Balcony,False
P001997,Doors,Interior,Interior MDF Door,DoorTech,Solid,MDF,Low,3346,Piece,Per_Room,1.0,Bedroom,False
P001998,Doors,Entrance,Armored Security Door,Security Doors,Armored,Steel,High,14197,Piece,Fixed,1.0,Apartment,False
P001999,Doors,Interior,Interior MDF Door,WoodCraft,Solid,MDF,Low,3760,Piece,Per_Room,1.0,Bedroom,False
P002000,Doors,Balcony,Aluminum Balcony Door,WoodCraft,Sliding,Aluminum,Medium,6880,Piece,Per_Balcony,1.0,Balcony,False
P002001,Doors,Entrance,Armored Security Door,AluDoor,Armored,Steel,High,10898,Piece,Fixed,1.0,Apartment,False
P002002,Doors,Entrance,Armored Security Door,WPC Brand,Armored,Steel,High,10470,Piece,Fixed,1.0,Apartment,False
P002003,Doors,Entrance,Armored Security Door,WoodCraft,Armored,Steel,High,10346,Piece,Fixed,1.0,Apartment,False
P002004,Doors,Interior,Interior MDF Door,WoodCraft,Solid,MDF,Low,4512,Piece,Per_Room,1.0,Bedroom,False
P002005,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,High,3073,Roll,Per_Area,0.06,Sockets,False
P002006,Electrical Basic,Wires & Cables,Copper Wire,Legrand,Wires & Cables,,Low,1773,Roll,Per_Area,0.05,Lighting,False
P002007,Electrical Basic,Wires & Cables,Copper Wire,Hager,Wires & Cables,,Low,1655,Roll,Per_Area,0.05,Lighting,False
P002008,Electrical Basic,Wires & Cables,Copper Wire,Legrand,Wires & Cables,,Medium,2006,Roll,Per_Area,0.05,Lighting,False
P002009,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,High,2847,Roll,Per_Area,0.06,Sockets,False
P002010,Electrical Basic,Wires & Cables,Copper Wire,Hager,Wires & Cables,,High,2777,Roll,Per_Area,0.06,Sockets,False
P002011,Electrical Basic,Wires & Cables,Copper Wire,Venus Electric,Wires & Cables,,Medium,2650,Roll,Per_Area,0.06,Sockets,False
P002012,Electrical Basic,Wires & Cables,Copper Wire,Hager,Wires & Cables,,High,3003,Roll,Per_Area,0.06,Sockets,False
P002013,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,High,3090,Roll,Per_Area,0.06,Sockets,False
P002014,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,Medium,2614,Roll,Per_Area,0.06,Sockets,False
P002015,Electrical Basic,Sockets,Double Socket,Schneider Electric,Sockets,,Low,111,Piece,Per_Room,4.0,Room,False
P002016,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,Low,1751,Roll,Per_Area,0.05,Lighting,False
P002017,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,High,3077,Roll,Per_Area,0.06,Sockets,False
P002018,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,Medium,1978,Roll,Per_Area,0.05,Lighting,False
P002019,Electrical Basic,Wires & Cables,Copper Wire,Hager,Wires & Cables,,Low,1825,Roll,Per_Area,0.05,Lighting,False
P002020,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,High,2830,Roll,Per_Area,0.06,Sockets,False
P002021,Electrical Basic,Sockets,Double Socket,Schneider Electric,Sockets,,Low,143,Piece,Per_Room,4.0,Room,False
P002022,Electrical Basic,Sockets,Double Socket,Venus Electric,Sockets,,Low,90,Piece,Per_Room,4.0,Room,False
P002023,Electrical Basic,Wires & Cables,Copper Wire,Hager,Wires & Cables,,Medium,2048,Roll,Per_Area,0.05,Lighting,False
P002024,Electrical Basic,Wires & Cables,Copper Wire,Legrand,Wires & Cables,,Medium,2675,Roll,Per_Area,0.06,Sockets,False
P002025,Electrical Basic,Wires & Cables,Copper Wire,Legrand,Wires & Cables,,Low,1688,Roll,Per_Area,0.05,Lighting,False
P002026,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,Low,1649,Roll,Per_Area,0.05,Lighting,False
P002027,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,Medium,2772,Roll,Per_Area,0.06,Sockets,False
P002028,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,Medium,2693,Roll,Per_Area,0.06,Sockets,False
P002029,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,High,2912,Roll,Per_Area,0.06,Sockets,False
P002030,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,Medium,2173,Roll,Per_Area,0.05,Lighting,False
P002031,Electrical Basic,Wires & Cables,Copper Wire,Legrand,Wires & Cables,,Medium,2606,Roll,Per_Area,0.06,Sockets,False
P002032,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,High,2846,Roll,Per_Area,0.06,Sockets,False
P002033,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,High,2788,Roll,Per_Area,0.06,Sockets,False
P002034,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,Medium,2066,Roll,Per_Area,0.05,Lighting,False
P002035,Electrical Basic,Wires & Cables,Copper Wire,Hager,Wires & Cables,,Medium,2101,Roll,Per_Area,0.05,Lighting,False
P002036,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,Low,1657,Roll,Per_Area,0.05,Lighting,False
P002037,Electrical Basic,Wires & Cables,Copper Wire,Hager,Wires & Cables,,High,2813,Roll,Per_Area,0.06,Sockets,False
P002038,Electrical Basic,Wires & Cables,Copper Wire,Venus Electric,Wires & Cables,,High,3015,Roll,Per_Area,0.06,Sockets,False
P002039,Electrical Basic,Wires & Cables,Copper Wire,Legrand,Wires & Cables,,Medium,2732,Roll,Per_Area,0.06,Sockets,False
P002040,Electrical Basic,Wires & Cables,Copper Wire,Hager,Wires & Cables,,High,2981,Roll,Per_Area,0.06,Sockets,False
P002041,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,Low,1759,Roll,Per_Area,0.05,Lighting,False
P002042,Electrical Basic,Wires & Cables,Copper Wire,El Sewedy Electric,Wires & Cables,,Low,1848,Roll,Per_Area,0.05,Lighting,False
P002043,Electrical Basic,Wires & Cables,Copper Wire,Hager,Wires & Cables,,Medium,2715,Roll,Per_Area,0.06,Sockets,False
P002044,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,Low,1735,Roll,Per_Area,0.05,Lighting,False
P002045,Electrical Basic,Sockets,Double Socket,Venus Electric,Sockets,,Low,149,Piece,Per_Room,4.0,Room,False
P002046,Electrical Basic,Wires & Cables,Copper Wire,Schneider Electric,Wires & Cables,,High,2872,Roll,Per_Area,0.06,Sockets,False
